"T_JOB_ID","LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","VERSIONLASTCHANGED","CHNG_TYPE","DEFINITIONDESCRIPTION","STATUS","CONSUMER_NAME","CLASSTYPE","FORMULA","EXMPL_ANSWERS","SURVEY_QUEST_TEXT","SURVEY_QUEST_SRC","UNITSREQUIRED","SUBMITTED_UNITS","RELATEDNAMES2","SHORTNAME","ORDER_OBS","CDISC_COMMON_TESTS","HL7_FIELD_SUBFIELD_ID","EXTERNAL_COPYRIGHT_NOTICE","EXAMPLE_UNITS","LONG_COMMON_NAME","UNITSANDRANGE","EXAMPLE_UCUM_UNITS","EXAMPLE_SI_UCUM_UNITS","STATUS_REASON","STATUS_TEXT","CHANGE_REASON_PUBLIC","COMMON_TEST_RANK","COMMON_ORDER_RANK","COMMON_SI_TEST_RANK","HL7_ATTACHMENT_STRUCTURE","EXTERNAL_COPYRIGHT_LINK","PANELTYPE","ASKATORDERENTRY","ASSOCIATEDOBSERVATIONS","VERSIONFIRSTRELEASED","VALIDHL7ATTACHMENTREQUEST","DISPLAYNAME","LMX_BK","LNC_BK","LMX_METHOD_SHORT_NAME"
"823367","25679-2","Glucose^1.5H post XXX challenge","SCnc","Pt","Ser/Plas","Qn","","CHAL","2.34","MIN","","ACTIVE","","1","","","","","Y","","1 1/2 hours; 1 1/2 HR; 1.5h p chal; 1.5Hr; 90 min; 90 minutes; 90M; 90min; After; CHEMISTRY.CHALLENGE TESTING; Endocrine; Endocrinology; Glu; Glu tol; Gluc; Glucose tolerance; Glucoseur; GTT; Level; p chal; Pl; Plasma; Plsm; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration","Glucose 1.5h p chal SerPl-sCnc","Observation","","","","mmol/L","Glucose [Moles/volume] in Serum or Plasma --1.5 hours post XXX challenge","","mmol/L","","","","","0","0","0","","","","","","2.00","","Glucose 1.5 Hr post Unsp challenge [Moles/Vol]","172568","25679-2","C-PF-GLUC90-01"
"823367","40161-2","Glucose^2.5H post XXX challenge","SCnc","Pt","Ser/Plas","Qn","","CHAL","2.70","MIN","","ACTIVE","","1","","","","","N","","2.5h p chal; After; CHEMISTRY.CHALLENGE TESTING; Endocrine; Endocrinology; Glu; Glu tol; Gluc; Glucose tolerance; Glucoseur; GTT; Level; p chal; Pl; Plasma; Plsm; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration","Glucose 2.5h p chal SerPl-sCnc","Observation","","","","mmol/L","Glucose [Moles/volume] in Serum or Plasma --2.5 hours post XXX challenge","","mmol/L","","","","","0","0","0","","","","","","2.15","","Glucose 2.5 Hr post Unsp challenge [Moles/Vol]","172572","40161-2","C-PF-GLUC150-01"
"823367","13964-2","Methylmalonate","SCnc","Pt","Ser/Plas","Qn","","CHEM","2.69","MIN","","ACTIVE","","1","","","","","Y","","Chemistry; Level; Methylmalonic acid; Methylmalonic Acidemia; MMA; Pl; Plasma; Plsm; Point in time; Propionic acidemia; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; UniversalLabOrders","Methylmalonate SerPl-sCnc","Both","","","","umol/L;mcmol/L; nmol/L","Methylmalonate [Moles/volume] in Serum or Plasma","","nmol/L;umol/L","","","","","657","296","657","","","","","","1.0k","","Methylmalonate [Moles/Vol]","172591","13964-2","C-PE-MMA-01"
"823367","10633-6","Zinc","SCnc","Pt","Semen","Qn","","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","Y","","DRUG/TOXICOLOGY; Drugs; Ejaculate; Genitourinary; GU; Level; Point in time; QNT; Quan; Quant; Quantitative; Random; Sem; Seminal fluid; Smn; SMPLS; Substance concentration; URO; Urology; Zn","Zinc Smn-sCnc","Both","","","","umol/L","Zinc [Moles/volume] in Semen","","umol/L","","","","","0","0","0","","","","","","1.0i","","Zinc (Sem) [Moles/Vol]","172599","10633-6","C-EN-ZN-01"
"823367","2731-8","Parathyrin.intact","MCnc","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Chemistry; Intact Parathormone; intact parathyroid hormone; iPTH; Level; Mass concentration; Parathormone; Parathyroid hormone; Pl; Plasma; Plsm; Point in time; PTH; PTH-Intact; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tumor marker; UniversalLabOrders","PTH-Intact SerPl-mCnc","Both","","","","ng/L;pg/mL","Parathyrin.intact [Mass/volume] in Serum or Plasma","","pg/mL","","","","","240","178","240","","","","","","1.0","","Parathyrin.intact [Mass/Vol]","172612","2731-8","C-SG-PTH-01"
"823367","6875-9","Cancer Ag 15-3","ACnc","Pt","Ser/Plas","Qn","","CHEM","2.69","MIN","","ACTIVE","","1","","","","","Y","","Arbitrary concentration; CA; CA 153; CA 15-3; Cancer Ag15-3; Carbohydrate antigen; Chemistry; III; MUC-1 gene associated AG CA 15-3; Oncology; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tumor marker; UniversalLabOrders","Cancer Ag15-3 SerPl-aCnc","Both","","","","arb U/mL","Cancer Ag 15-3 [Units/volume] in Serum or Plasma","","[arb'U];[arb'U]/mL","","","","","734","0","734","","","","","","1.0h(2)","","Cancer Ag 15-3 Qn","172640","6875-9","C-SG-CA153-01"
"823367","2520-5","Lactate","SCnc","Pt","CSF","Qn","","CHEM","2.34","MIN","","ACTIVE","","1","","","","","Y","","2-Hydroxypropanoic acid; 2-hydroxy-propionate; 2-hydroxy-propionic acid; Cerebral spinal fluid; Cerebrospinal Fl; Chemistry; Lact; Lactic acid; Level; L-lactate; Point in time; QNT; Quan; Quant; Quantitative; Random; Spinal Fl; Spinal Fld; Spinal Flu; Spinal Fluid; Substance concentration","Lactate CSF-sCnc","Both","","","","mmol/L","Lactate [Moles/volume] in Cerebral spinal fluid","","mmol/L","","","","","0","0","0","","","","","","1.0","","Lactate (CSF) [Moles/Vol]","172649","2520-5","C-LF-LAC-01"
"823367","14744-7","Glucose","SCnc","Pt","CSF","Qn","","CHEM","2.34","MIN","","ACTIVE","","1","","","","","Y","","Cerebral spinal fluid; Cerebrospinal Fl; Chemistry; Glu; Gluc; Glucoseur; Level; Neuro; Neurology; Point in time; QNT; Quan; Quant; Quantitative; Random; Spinal Fl; Spinal Fld; Spinal Flu; Spinal Fluid; Substance concentration","Glucose CSF-sCnc","Both","","","","mmol/L","Glucose [Moles/volume] in Cerebral spinal fluid","","mmol/L","","","","","0","0","550","","","","","","1.0k","","Glucose (CSF) [Moles/Vol]","172657","14744-7","C-LN-GLUC-01"
"823367","60024-7","Lactate dehydrogenase","CCnc","Pt","CSF","Qn","Reaction: lactate to pyruvate","CHEM","2.70","MIN","","ACTIVE","","1","","","","","N","","2-Hydroxypropanoic acid; 2-hydroxy-propionate; 2-hydroxy-propionic acid; Catalytic Concentration; Cerebral spinal fluid; Cerebrospinal Fl; Chemistry; Dehydrog; Dehyrdogenase; L to P; L.D.H; Lact; Lactic acid; Lactic acid dehydrogenase; LD; LDH; L-lactate; L-lactate dehydrogenase; Point in time; QNT; Quan; Quant; Quantitative; Random; React; Rxn; Spinal Fl; Spinal Fld; Spinal Flu; Spinal Fluid; Tumor marker","LDH CSF L to P-cCnc","Both","","","","arb U/L","Lactate dehydrogenase [Enzymatic activity/volume] in Cerebral spinal fluid by Lactate to pyruvate reaction","","U/L","","","","","0","0","0","","","","","","2.34","","LDH Lactate to pyruvate reaction (CSF) [Catalytic activity/Vol]","172662","60024-7","C-LN-LDH-01"
"823367","33863-2","Cystatin C","MCnc","Pt","Ser/Plas","Qn","","CHEM","2.68","MIN","","ACTIVE","","1","","","","","N","","Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders","Cystatin C SerPl-mCnc","Both","","","","mg/L","Cystatin C [Mass/volume] in Serum or Plasma","","mg/L","","","","","0","0","0","","","","","95405-7","2.09","","Cystatin C [Mass/Vol]","172699","33863-2","C-SG-CYSC-01"
"823367","2885-2","Protein","MCnc","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","Although there is a qualitative difference between total protein in plasma and serum, the QUANTITATIVE difference is small and probably not clinically significant, therefore, system of SER/PLAS is acceptable. The protein concentration that is reported in electrophoresis is the same as that reported routinely.","ACTIVE","","1","","","","","Y","","Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; PR; Prot; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders","Prot SerPl-mCnc","Both","","","","g/L;g/dL","Protein [Mass/volume] in Serum or Plasma","","g/dL","","","","","22","58","22","","","","","","1.0","","Protein [Mass/Vol]","172706","2885-2","C-SG-TP-01"
"823367","70155-7","Barbiturates","PrThr","Pt","Urine","Ord","Screen>200 ng/mL","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","N","","Addiction; Barb; Barbiturate; Barbs; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; Nasogastric; Ordinal; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Scn; Scn&gt;200 ng/mL; Scr; Screen; Scrn; UA; UR; Urn","Barbiturates Ur Ql Scn>200 ng/mL","Both","","","","","Barbiturates [Presence] in Urine by Screen method >200 ng/mL","","","","","","The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.40","","Barbiturates Screen method >200 ng/mL Ql (U)","172762","70155-7","C-UN-BARB-01"
"823367","70145-8","Cannabinoids","PrThr","Pt","Urine","Ord","Screen>50 ng/mL","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","N","","Addiction; Cannabinoid; Delta-9-tetrahydrocannabinol; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; Marijuana; Nasogastric; Ordinal; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Scn; Scn&gt;50 ng/mL; Scr; Screen; Scrn; THC; UA; UniversalLabOrders; UR; Urn","Cannabinoids Ur Ql Scn>50 ng/mL","Both","","","","","Cannabinoids [Presence] in Urine by Screen method >50 ng/mL","","","","","","The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.44","","Cannabinoids Screen method >50 ng/mL Ql (U)","172765","70145-8","C-UN-CANN-01"
"823367","70149-0","Methadone","PrThr","Pt","Urine","Ord","Screen>300 ng/mL","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","N","","Addiction; Dolophin; Dolophine; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; METD; Methadose; MTD; Nasogastric; Ordinal; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Scn; Scn&gt;300 ng/mL; Scr; Screen; Scrn; UA; UniversalLabOrders; UR; Urn","Methadone Ur Ql Scn>300 ng/mL","Both","","","","","Methadone [Presence] in Urine by Screen method >300 ng/mL","","","","","","The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.40","","Methadone Screen method >300 ng/mL Ql (U)","172768","70149-0","C-UN-METHAD-01"
"823367","19321-9","6-Monoacetylmorphine","PrThr","Pt","Urine","Ord","Screen","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","","","","","","6 MAM; 6 mono acetyl morphine; 6-acetylmorphine; 6MAM; Acetylmorphine; Addiction; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Heroin metabolite; Illicit; MAM; Ordinal; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Scn; Scr; Screen; Scrn; UA; UR; Urn","6MAM Ur Ql Scn","Both","","","","","6-Monoacetylmorphine (6-MAM) [Presence] in Urine by Screen method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","1.0l","","6-Monoacetylmorphine (6-MAM) Screen Ql (U)","172771","19321-9","C-UN-6MMOR-01"
"823367","16429-3","Barbiturates","PrThr","Pt","Urine","Ord","Confirm","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","","","Addiction; Barb; Barbiturate; Barbs; Cfm; CNFR; CNFRM; Conf; Confirmation; Confirmatory; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; GCMS; Illicit; Ordinal; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Screen; UA; UR; Urn","Barbiturates Ur Ql Cfm","Both","","","","","Barbiturates [Presence] in Urine by Confirmatory method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","1.0l","","Barbiturates Confirm Ql (U)","172775","16429-3","C-UN-BARBB-01"
"823367","19289-8","Cannabinoids","PrThr","Pt","Urine","Ord","Confirm","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","","","Addiction; Cannabinoid; Cfm; CNFR; CNFRM; Conf; Confirmation; Confirmatory; Delta-9-tetrahydrocannabinol; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; GCMS; Illicit; Marijuana; Ordinal; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Screen; THC; UA; UR; Urn","Cannabinoids Ur Ql Cfm","Both","","","","","Cannabinoids [Presence] in Urine by Confirmatory method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","1.0l","","Cannabinoids Confirm Ql (U)","172778","19289-8","C-UN-CANNB-01"
"823367","3539-4","Dextromethorphan","PrThr","Pt","Urine","Ord","","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","","","","","","Dextro-methorphan; D-methorphan; DRUG/TOXICOLOGY; Drugs; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; UA; UR; Urn","D-methorphan Ur Ql","Both","","","","","Dextromethorphan [Presence] in Urine","","","","","","The Property has been changed from ACnc to reflect the new model for ordinal terms where results are based on a cut-off value.; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","1.0","","Dextromethorphan Ql (U)","172780","3539-4","C-UN-DEXTROMETH-01"
"823367","19578-4","Methylphenidate","PrThr","Pt","Urine","Ord","Confirm","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","","","","","","Addiction; Cfm; CNFR; CNFRM; Conf; Confirmation; Confirmatory; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; GCMS; Illicit; Me-phenidate; Ordinal; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Ritalin; Screen; UA; UR; Urn","Me-phenidate Ur Ql Cfm","Both","","","","","Methylphenidate [Presence] in Urine by Confirmatory method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","1.0l","","Methylphenidate Confirm Ql (U)","172783","19578-4","C-UN-METHPHEN-01"
"823367","19683-2","Psilocin","PrThr","Pt","Urine","Ord","Confirm","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","","","","","","4-hydroxy-dimethyltryptamine; Cfm; CNFR; CNFRM; Conf; Confirmation; Confirmatory; DRUG/TOXICOLOGY; Drugs; GCMS; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; UA; UR; Urn","Psilocin Ur Ql Cfm","Both","","","","","Psilocin [Presence] in Urine by Confirmatory method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","1.0l","","Psilocin Confirm Ql (U)","172786","19683-2","C-UN-PSILO-01"
"823367","46976-7","Benzodiazepines","PrThr","Pt","Ser/Plas","Ord","Screen","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","","","","N","","Benz; Benzodiaz; Benzodiazepine; DRUG/TOXICOLOGY; Drugs; Ordinal; Pl; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; Scn; Scr; Screen; Scrn; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Benzodiaz SerPl Ql Scn","Both","","","","","Benzodiazepines [Presence] in Serum or Plasma by Screen method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.19","","Benzodiazepines Screen Ql","172789","46976-7","C-SN-BENZ-01"
"823367","8219-8","Opiates","PrThr","Pt","Ser/Plas","Ord","Screen","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","","","","","","Addiction; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Heroin; Illicit; OP; Opi; Opiate; Ordinal; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Scn; Scr; Screen; Scrn; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Opiates SerPl Ql Scn","Both","","","","","Opiates [Presence] in Serum or Plasma by Screen method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","1.0h(2)","","Opiates Screen Ql","172793","8219-8","C-SN-OPI-01"
"823367","66127-2","Amphetamine","PrThr","Pt","Ser/Plas","Ord","Confirm","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","Positive None Detected","","","N","","Addiction; Amph; Amphet; Amphetam; Amphetamines; Ampht; Cfm; CNFR; CNFRM; Conf; Confirmation; Confirmatory; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; GCMS; Illicit; Ordinal; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; Speed; SR","Amphet SerPl Ql Cfm","Both","","","","","Amphetamine [Presence] in Serum or Plasma by Confirmatory method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.38","","Amphetamine Confirm Ql","172796","66127-2","C-SN-AMPHB-01"
"823367","8190-1","Cocaine","PrThr","Pt","Ser/Plas","Ord","Confirm","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","","","","","","Addiction; Benzoylmethylecgonine; Cfm; CNFR; CNFRM; Coke; Conf; Confirmation; Confirmatory; Crack; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Ecgonine methyl ester benzoate; GCMS; Illicit; Ordinal; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; Snow; SR","Cocaine SerPl Ql Cfm","Both","","","","","Cocaine [Presence] in Serum or Plasma by Confirmatory method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","1.0h(2)","","Cocaine Confirm Ql","172800","8190-1","C-PF-COCAB-01"
"823367","3772-1","Methadone","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.40","MIN","","ACTIVE","","1","","","","","Y","","Addiction; Dolophin; Dolophine; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; Level; Mass concentration; METD; Methadose; MTD; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Methadone SerPl-mCnc","Both","","","","ug/L;mg/dL; ng/mL","Methadone [Mass/volume] in Serum or Plasma","","ng/mL","","","","","0","0","0","","","","","","1.0","","Methadone [Mass/Vol]","172803","3772-1","C-SN-METHQN-01"
"823367","8218-0","Opiates","PrThr","Pt","Ser/Plas","Ord","Confirm","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","","","","","","Addiction; Cfm; CNFR; CNFRM; Conf; Confirmation; Confirmatory; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; GCMS; Heroin; Illicit; OP; Opi; Opiate; Ordinal; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Opiates SerPl Ql Cfm","Both","","","","","Opiates [Presence] in Serum or Plasma by Confirmatory method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","1.0h(2)","","Opiates Confirm Ql","172805","8218-0","C-SN-OPIB-01"
"823367","31081-3","Benzodiazepines","PrThr","Pt","Meconium","Ord","Screen","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","","","","N","","Benz; Benzodiaz; Benzodiazepine; DRUG/TOXICOLOGY; Drugs; Mec; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Scn; Scr; Screen; Scrn","Benzodiaz Mec Ql Scn","Both","","","","","Benzodiazepines [Presence] in Meconium by Screen method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.07","","Benzodiazepines Screen Ql (Mec)","172808","31081-3","C-ME-BENZ-01"
"823367","43595-8","Methadone","PrThr","Pt","Meconium","Ord","","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","","","","N","","Addiction; Dolophin; Dolophine; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; Mec; METD; Methadose; MTD; Ordinal; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Screen","Methadone Mec Ql","Both","","","","","Methadone [Presence] in Meconium","","","","","","The Property has been changed from ACnc to reflect the new model for ordinal terms where results are based on a cut-off value.; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.17","","Methadone Ql (Mec)","172812","43595-8","C-ME-METHAD-01"
"823367","74859-0","Ethanol","MCnc","Pt","Bld","Qn","Estimated from serum or plasma level","DRUG/TOX","2.67","NAM","Alcohol whole blood equivalent is estimated from the serum or plasma level and reported as a percent. The alcohol level in serum or plasma is usually 1.09 to 1.18 times higher than that in whole blood because the cellular component of whole blood dilutes the concentration. [http://www.clinlabnavigator.com/alcohol-ethanol-ethyl-alcohol.html, accessed 20190923] Conversion factors for estimated blood level from serum or plasma level range from 1.10-1.20, and different states or countries may have different legally accepted conversion factors.","ACTIVE","","1","Blood alcohol level = (Serum or plasma ethanol/conversion factor)/1000, where conversion factors range from 1.10-1.20)","","","","","","Alc; Alcohol; Blood; DRUG/TOXICOLOGY; Drugs; Est; Est from SerPl; estimation; Ethyl alcohol; EtOH; Level; Levels; Levl; LV; LVL; Mass concentration; Point in time; predicted; QNT; Quan; Quant; Quantitative; Random; Ser; SR; WB; Whole blood","Bld Ethanol Est from SerPl-mCnc","Observation","","","","%","Ethanol [Mass/volume] in Blood Estimated from serum or plasma level","","%","","","","Release 2.67: FORMULA: Added serum to formula since blood alcohol level can be calculated from serum or plasma levels.; METHOD_TYP: Added or plasma to Method since blood alcohol levels can be estimated from serum or plasma.","0","0","0","","","","","","2.48","","Ethanol Estimated from serum or plasma level (Bld) [Mass/Vol]","172816","74859-0","C-PF-ETOHPR-01"
"823367","41467-2","Benzodiazepines/Creatinine","MRto","Pt","Urine","Qn","","DRUG/TOX","2.42","MIN","","ACTIVE","","1","","","","","N","","Benz; Benzodiaz; Benzodiazepine; CR; Crea; Creat; DRUG/TOXICOLOGY; Drugs; Mass concentration ratio; Mass ratio; MCRto; Point in time; QNT; Quan; Quant; Quantitative; Random; UA; UCr; UR; Urn","Benzodiaz/Creat Ur","Both","","","","ng/g creatinine","Benzodiazepines/Creatinine [Mass Ratio] in Urine","","ng/g{creat}","","","","","0","0","0","","","","","","2.16","","Benzodiazepines/Creatinine (U) [Mass ratio]","172819","41467-2","C-UN-BENZQKR-01"
"823367","3772-1","Methadone","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.40","MIN","","ACTIVE","","1","","","","","Y","","Addiction; Dolophin; Dolophine; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; Level; Mass concentration; METD; Methadose; MTD; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Methadone SerPl-mCnc","Both","","","","ug/L;mg/dL; ng/mL","Methadone [Mass/volume] in Serum or Plasma","","ng/mL","","","","","0","0","0","","","","","","1.0","","Methadone [Mass/Vol]","172824","3772-1","C-SN-METHAD0-01"
"823367","3772-1","Methadone","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.40","MIN","","ACTIVE","","1","","","","","Y","","Addiction; Dolophin; Dolophine; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; Level; Mass concentration; METD; Methadose; MTD; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Methadone SerPl-mCnc","Both","","","","ug/L;mg/dL; ng/mL","Methadone [Mass/volume] in Serum or Plasma","","ng/mL","","","","","0","0","0","","","","","","1.0","","Methadone [Mass/Vol]","172827","3772-1","C-SN-METHAD12-01"
"823367","11252-4","Scopolamine","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","Y","","DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Scopolamine SerPl-mCnc","Both","","","","ng/mL","Scopolamine [Mass/volume] in Serum or Plasma","","ng/mL","","","","","0","0","0","","","","","","1.0j-a","","Scopolamine [Mass/Vol]","172834","11252-4","C-SN-SCOPOL-01"
